@relation R_data_frame

@attribute ID string
@attribute Tweet string
@attribute Affect_Dimension string
@attribute Intensity_Class {0,1,2,3}
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute neg_anger numeric
@attribute neg_disgust numeric
@attribute neg_fear numeric
@attribute neg_joy numeric
@attribute neg_sadness numeric
@attribute neg_surprise numeric
@attribute neg_trust numeric
@attribute neg_anticipation numeric
@attribute class_anger_binary {0,1}
@attribute class_anger_trinary {0,1,2}

@data
2017-En-11064,'troubled soul don\"t loose your heart \"cause joy and peace he brings and the beauty that\"s in store outweighs the hurt of life\"s sting.',anger,0,4,2,3,4,8,-7,6.804,-5.901,7.566,-3.447,2,2,0,2,3,1,0,2,2,5,1.882121,1.03632,1.69261,2.442732,0.8635,1.528229,0.498267,1.295341,6.58645,2.92283,1.393155,0.352033,0.388099,1.11247,7.154662,1.445044,0.754705,2.36358,1.203869,-4.646873,0,0,0,2,0,2,3,1,0,2,2,0,0
2017-En-11115,'Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!',anger,3,1,3,0,2,2,-2,3.104,-3.436,2.927,-7.458,2,1,0,1,1,0,0,1,1,4,1.135641,0.91508,1.099852,1.071077,0.829887,0.525125,0.471129,0.930951,4.709167,2.521975,3.297975,1.198218,1.311644,0.14872,0.010784,0.025285,2.720999,0.806767,1.978869,-2.195238,0,0,0,2,0,1,1,0,0,1,1,1,2
2017-En-11432,'I freaking hate working with #word on my phone  #write #writing #writerslife #writerproblems #writer',anger,2,0,1,0,2,0,-3,0.364,-4.463,3.678,-1.853,1,0,1,1,0,1,0,0,1,1,0.590062,0.308401,0.235845,0.341908,0.216368,0.212951,0.160906,0.289554,1.671544,0.941116,1.891734,0,0.463547,0.665241,1.127521,0.633617,0.755712,0,0.154167,-0.625,0,0,0,1,1,1,0,1,0,0,0,1,1
2017-En-10902,'S/O to the girl that just hit my car...not only did she get lucky w/ no scratch but also from being spared the wrath of sleep deprived KaitÃ°Å¸â„¢Æ’',anger,2,2,2,1,3,3,-1,1.17,-7.414,3.679,-4.054,2,0,0,1,1,0,1,0,2,1,1.912504,0.759499,2.10604,1.851742,0.412384,2.076949,0.553922,0.848285,7.375527,1.748793,2.848869,0.311491,0.97371,1.288578,1.45966,1.106686,1.012656,0.349082,1.927867,-1.713699,0,0,2,-4,-0,-2,-2,-0,-2,-0,-0,1,1
2017-En-11042,'ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....',anger,1,0,1,1,1,0,0,2.116,-5.32,2.978,-3.728,2,2,0,1,1,0,1,1,2,1,1.218409,1.231132,0.774113,0.848739,0.669977,0.539757,0.507509,1.096981,5.025085,2.233145,2.757687,1.333294,0.032547,1.559593,0.698424,0.306167,0.414821,0.362821,0.541667,-0.4375,0,0,0,2,0,1,1,0,1,1,2,0,2
2017-En-11481,'Glad I didn\"t watch smackdown because I can\"t see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge',anger,2,1,1,1,1,3,0,3.994,-4.169,2.023,-4.456,1,2,1,2,1,1,1,0,1,1,1.193426,0.76792,0.67044,1.035226,0.62048,0.622216,0.557987,0.989175,4.135662,1.973223,1.548063,0.573568,0.708456,0.247965,0.652136,0.155971,0.547442,0,0.3625,-0.910574,0,0,0,1,1,2,1,1,1,0,2,1,1
2017-En-10730,'When a grown adult doesn\"t drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.',anger,0,2,1,0,1,1,-1,2.829,-6.241,1.989,-8.566,1,0,1,1,0,0,0,0,1,0,1.573875,1.0314,1.481719,1.45622,0.545491,1.031344,0.757167,1.151356,6.648227,1.853472,2.866898,0.877348,3.64285,0.822688,0,1.14697,0.311212,0.034568,1.145982,-1.621776,0,0,2,-2,-2,-2,-0,-0,-0,-0,-0,0,0
2017-En-10955,'They gonna give this KKk police bitch the minimum sentence..just wattch ',anger,3,1,1,0,1,0,-7,1.128,-1.84,0.438,-4.475,2,1,2,3,0,2,0,1,3,1,0.498281,0.42748,0.453388,0.425664,0.25749,0.151016,0.274394,0.353713,1.892439,0.641952,1.42303,1.08509,0.958669,0.831456,0,0,0.689203,0.302438,0.978274,-0.771414,0,0,0,2,2,3,0,2,0,1,1,1,2
2017-En-11192,'@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don\"t give you anything to *do* about situation',anger,2,0,1,0,1,0,-3,4.621,-4.312,2.191,-12.029,1,1,1,1,0,0,0,1,1,1,1.429162,1.170439,0.850905,1.252201,1.038242,0.565241,0.662968,1.843855,5.206432,4.0717,1.31982,1.178145,2.274479,0.608532,0,0.537617,0.740269,1.228028,0.91941,-1.106495,0,0,0,1,1,1,0,0,0,1,1,1,1
2017-En-10521,'@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn\"t infuriate me. Just makes me sad for the generation.',anger,1,2,2,0,2,0,-4,1.597,-4.457,1.725,-6.064,0,0,0,0,0,0,0,0,0,0,1.612938,0.726001,1.251037,1.449173,0.577223,1.386634,0.672266,1.014428,5.354397,2.088974,2.028461,0.061206,1.403472,0.053112,1.196485,2.300385,0.148809,0.020743,1.927381,-0.645833,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-En-10913,'@fluffysoftlouis no no. I insist that you give me your best insult first',anger,2,2,1,1,1,3,-4,2.864,-3.364,1.599,-5.968,1,0,1,0,0,1,1,0,1,0,0.774878,0.747921,1.129598,0.67862,0.944294,0.583414,0.477523,1.04841,3.728208,2.48634,1.508779,0.240074,1.393772,0.170287,0.582687,0.301665,0.557134,0.546309,1.34375,-1.31308,0,0,2,-2,-2,-0,-0,-2,-2,-0,-0,1,1
2017-En-10897,'Might just leave and aggravate bae',anger,1,2,1,0,1,0,-3,0.159,-0.979,0.472,-2.22,0,0,0,0,0,1,1,0,1,0,0.415555,0.237816,0.139517,0.423076,0.15568,0.346966,0.174057,0.243624,1.310155,0.661399,0.266915,0.112104,0,0.786002,0.610139,0.0958,0.061255,0,0.915774,-0.231731,0,0,0,0,0,0,0,1,1,0,0,0,2
2017-En-11694,'@CallofDuty how do u guys determine teams? Cause I\"m 80\% on shitty teams when I play and I\"m fuckin over it #cod #rage',anger,2,0,0,0,0,0,-7,3.347,-4.982,1.399,-7.727,0,0,0,0,0,0,0,0,0,0,2.856959,1.227091,2.031877,2.080851,0.763165,1.492013,0.809878,1.442088,7.540885,2.784968,4.107477,2.553575,0.820763,0.67102,0.913391,0.20997,0.593582,0.897368,0.366919,-0.82719,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-En-11208,'resentment is rlly my shit.',anger,2,0,1,0,2,0,-4,1.147,-2.176,1.48,-2.681,2,0,2,0,0,1,0,0,2,0,0.272292,0.091628,0.204873,0.165392,0.051181,0.21573,0.048256,0.101952,1.031333,0.207162,0.42813,0,0.217637,0,0,0,0.00592,0,0,-0.754167,0,0,0,2,2,0,0,1,0,0,0,1,1
2017-En-10478,'Now that @Jasmine_Wrn has snapchat back it\"s a constant battle to see who can get the ugliest snap of one another Ã°Å¸Ëœâ€šÃ°Å¸â„¢Æ’ #snap survival',anger,1,2,1,1,1,0,-1,1.939,-2.815,1.086,-4.468,1,0,0,0,0,0,0,1,1,1,1.157605,0.895485,1.250902,1.11307,0.646915,0.55089,0.686848,1.064931,4.4449,2.16438,0.833987,1.021386,1.891565,0.540709,0.826125,0,0.70687,0.25694,0.918038,-0.229167,0,0,0,1,0,0,0,0,0,1,0,0,2
2017-En-11224,'The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren\"t innocent but clearly cooperate irritate tf outta me',anger,3,4,2,1,2,1,-6,2.322,-5.662,0.557,-19.74,0,1,0,1,0,1,0,3,1,5,2.293757,0.740195,1.595048,2.157042,0.305925,0.991093,0.410838,1.031246,6.394099,1.722113,5.424186,0.481021,6.240622,0.608691,0,1.801313,0.114211,0.356862,0.947321,-0.257887,0,0,0,0,0,1,0,1,0,3,1,1,2
2017-En-11435,'Fear the fearsome fury of the forest fawn!',anger,0,0,3,0,3,0,-4,1.164,-1.763,0.997,-0.907,2,0,0,2,0,1,0,0,3,0,0.322353,0.168623,0.465003,0.338849,0.227513,0.077694,0.07273,0.083835,1.061434,0.430456,1.349873,0.305957,0,1.708723,0.642228,0,0,0,0.041667,-1.660417,0,0,0,2,0,2,0,1,0,0,0,0,0
2017-En-11150,'Every dancers dream song #snap #worldpower',anger,0,1,0,0,0,1,0,1.488,-0.171,1.546,0,0,0,0,0,0,0,0,0,0,0,0.049831,0.090794,0.064481,0.051105,0.301795,0.047674,0.064666,0.125152,0.121477,0.607588,0.260751,0.381784,0,0.347037,0,0.374504,1.444604,0,0.125298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10272,'@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?',anger,2,0,2,0,3,0,-6,1.754,-6.089,1.436,-5.836,1,0,1,0,0,1,0,0,2,0,2.001227,0.958047,1.383615,2.305605,0.937769,1.927129,0.490538,1.257822,5.285862,2.850087,1.248758,0.94932,3.50662,0.456342,0.211445,1.772708,0.136063,0,0,-1.40188,0,0,0,1,1,0,0,1,0,0,0,1,1
2017-En-11360,fuming,anger,3,0,0,0,0,0,-2,0,-1.491,0,-1.061,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.199899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
2017-En-20660,'@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.',anger,2,1,2,1,2,2,-9,2.928,-4.091,1.836,-9.045,2,0,0,2,0,1,0,0,2,0,2.096182,0.800641,1.98663,2.430983,0.988937,1.730494,0.636473,1.060676,5.32532,2.68904,0.730347,1.711004,3.929897,0,0.821283,2.754033,0,1.790031,1.043502,-0.166667,0,0,0,2,0,2,0,1,0,0,0,1,1
2017-En-11553,'Look what we have available in store now!!!\n\nLiquid incense for those who can\"t burn sticks or cones or have smoke in they home!!!!',anger,0,0,2,1,3,0,-2,4.015,-3.32,3.46,-4.732,1,1,0,0,0,0,0,0,1,1,1.49209,1.269903,1.067655,1.303198,0.832091,0.589166,0.680029,1.293429,4.645438,2.78295,0.958342,1.582423,3.354993,0.943156,1.925701,0.506539,0.081258,0.247906,0.481522,-0.954983,0,0,0,1,0,0,0,0,0,0,1,0,0
2017-En-11522,'tbh amy i don\"t know why you need to sort your life out, it\"s looks like your having a great time\" thanks tiff Ã°Å¸Ëœâ€šÃ°Å¸â€™Å“',anger,0,2,0,2,0,7,0,8.388,-3.165,3.579,-6.868,1,1,0,0,0,0,0,1,1,1,1.538587,1.77694,1.417572,1.690695,2.529326,0.819928,0.901196,2.389349,6.544978,4.905031,1.619477,0.605373,1.031241,0.237754,1.638938,0.115471,1.199137,0.450038,2.090237,-1.09678,0,0,0,1,0,0,0,0,0,1,1,0,0
2017-En-10163,'Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope',anger,3,2,2,1,2,4,-3,1.523,-1.761,11.098,-5.366,2,0,0,0,0,0,0,0,2,0,0.450739,0.603153,0.544387,0.551168,0.737401,0.306472,0.369826,0.568618,1.964873,2.022757,4.124912,0.269828,2.291611,0.701116,5.094583,1.671959,1.478658,4.668283,1.335417,-0.35713,0,0,0,2,0,0,0,0,0,0,0,1,2
2017-En-10236,'@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn\"t happen!!!! ',anger,2,3,0,2,0,3,0,5.627,-3.349,2,-4.636,0,1,0,0,1,0,0,1,0,2,1.221364,1.378856,0.89797,1.031653,1.466681,0.554882,0.780731,1.380365,3.987603,3.747603,1.944339,1.026657,0.269701,1.296208,0.857999,0.087435,0.864461,1.217671,0.933469,-0.607961,0,0,1,-0,-0,-0,-1,-0,-0,-1,-1,1,1
2017-En-11393,'@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious',anger,3,0,0,0,0,0,0,0.995,-3.203,1.84,-3.364,0,0,0,0,0,0,0,1,1,1,0.845645,0.725145,0.605815,0.821998,0.44004,0.596216,0.31832,0.926195,3.340752,1.860607,2.246457,0.400261,0.641757,1.130849,0.335702,1.030472,0.681379,0.226777,0,-1.367113,0,0,0,0,0,0,0,0,0,1,0,1,2
2017-En-11644,'@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.',anger,1,1,2,0,2,0,-1,2.935,-2.978,2.703,-4.853,1,0,1,2,0,1,0,1,3,1,1.164741,0.867418,1.093591,1.003636,0.77067,0.731574,0.794829,0.84387,5.066692,2.158936,1.329444,1.283119,1.127683,0.132548,0.212135,0,1.356959,1.712575,0.818899,-1.081158,0,0,1,-1,-1,-2,-0,-1,-0,-1,-0,0,2
2017-En-10320,'@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn\"t do it enough already.',anger,2,0,0,1,0,0,-2,2.483,-4.085,0.813,-7.648,1,0,0,0,0,1,0,0,1,0,1.407665,0.715536,1.124389,1.166256,0.460036,0.858736,0.458526,0.904201,5.088858,1.988948,1.488767,0.178066,2.614895,0.759825,0,0.367976,0.828158,0.842599,0.5625,-0.334135,0,0,0,1,0,0,0,1,0,0,0,1,1
2017-En-10102,'@oscar_perria a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!',anger,3,2,1,1,2,1,-2,1.497,-4.066,1.078,-8.528,1,1,1,0,1,0,0,1,1,2,1.511963,0.699453,1.337951,1.227309,0.606129,1.069139,0.399612,0.969995,4.253423,2.314955,2.60733,0.433884,2.284093,0.458086,0,1.485385,0.092598,0.459182,0.833333,-1.270833,0,0,0,1,1,0,1,0,0,1,1,1,2
2017-En-10099,'@politico @realDonaldTrump another angry white man!',anger,3,1,1,0,1,0,-3,0.648,-1.586,0.806,-0.489,1,1,1,0,1,0,0,1,1,1,0.246282,0.295161,0.145641,0.194201,0.388219,0.141041,0.228044,0.303887,0.965193,0.974387,1.181929,0.174442,0.294821,0,0.44317,0,0.098114,0.087666,0.026885,-0.322917,0,0,0,1,1,0,1,0,0,1,1,1,2
2017-En-10805,'Mm, okay. Ham for you and turkey for me.\" Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi',anger,0,2,1,0,1,0,0,5.734,-1.246,8.517,-1.255,0,0,0,0,0,0,0,0,1,0,1.122547,1.341739,1.06244,1.203524,0.981688,0.41538,0.634812,1.556718,4.677406,3.561549,0.30772,1.658918,1.591169,1.308094,0.91625,0,0.343135,0.75137,1.121569,-0.869003,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10534,'@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ',anger,1,2,0,2,0,6,-1,3.504,-5.045,2.029,-5.254,0,0,0,0,0,0,0,0,0,0,1.273102,1.223047,0.601685,0.839379,0.960708,0.704769,0.831236,1.941407,3.851529,3.007877,1.770982,0.77518,0.565394,0.664477,0.453177,0.669504,2.121075,0.817325,1.061594,-1.145833,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-En-10900,'Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored',anger,0,1,0,1,0,4,0,3.318,-0.394,1.98,-4.149,0,1,0,0,1,0,0,1,0,1,1.356543,0.393275,0.496089,0.606891,0.207758,0.346051,0.287919,0.52902,3.332427,1.055957,0.259436,1.105168,1.274122,0.100266,0.220767,0.342055,0.936562,0.008106,0.120969,-0.041667,0,0,0,0,0,0,1,0,0,1,1,0,0
2017-En-11514,'@iAmSJ I\"m so mad for our clients I\"m furious lmao',anger,3,0,2,0,2,4,-6,2.682,-2.081,1.976,-2.248,2,0,2,1,0,1,0,0,2,0,0.682821,0.598078,0.695304,0.75414,0.608258,0.297166,0.298204,0.949276,2.729043,2.103661,2.213882,0.136546,0.228597,0.264599,0.103145,0.123013,0.011402,0.837592,0,-0.297917,0,0,0,2,2,1,0,1,0,0,0,1,2
2017-En-10526,'Chris ate all my mac n cheese so imma eat all his taffy ',anger,1,0,0,0,0,0,0,0.633,-2.316,2.501,-1.587,0,0,0,0,0,0,0,0,0,1,0.716205,0.35607,0.391302,0.340185,0.377351,0.188885,0.260232,0.44735,1.907906,0.976553,0.33139,0.461603,2.582461,0,0.086828,0.027196,0.36618,0.495742,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-En-11645,'He who is affected by an insult is infected by it.',anger,1,0,2,0,2,0,-5,0.418,-4.055,1.427,-3.561,1,0,1,0,0,1,1,0,1,0,1.006903,0.359548,0.972837,1.132229,0.181292,1.162271,0.248446,0.617709,3.343041,0.850739,0.324708,0,2.040914,0.5505,0,0.738978,0.279748,0.193034,0.0625,-0.979167,0,0,0,1,1,0,0,1,1,0,0,0,2
2017-En-10842,'@savageimiike one of my favorite songs brother, real talk. ',anger,0,2,0,1,0,2,0,1.981,-0.662,2.435,-0.947,0,0,0,0,1,0,0,3,0,4,0.432919,0.221741,0.224231,0.294131,0.282294,0.166959,0.163452,0.337035,1.543862,0.814147,0.489221,0.036265,0.344556,0,0.664786,0.184761,0.544774,0.259176,0.402083,-0.11875,0,0,0,0,0,0,1,0,0,3,0,0,0
2017-En-10432,'@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?',anger,2,3,2,1,1,3,-3,5.742,-2.532,3.853,-6.267,1,1,0,0,0,0,0,0,1,0,1.380411,1.313964,1.140907,1.188822,1.877535,0.661967,0.671396,2.066515,4.691507,5.028327,2.475405,0.499705,1.634104,0.187615,1.117155,0.328832,0.933342,1.218033,1.41784,-0.741774,0,0,0,1,0,0,0,0,0,0,1,1,1
2017-En-10693,'I can\"t even right now #bb18 ',anger,0,2,0,1,0,0,0,0.932,-1.363,0.418,-1.582,0,0,0,0,0,0,0,0,0,0,0.418559,0.270296,0.364454,0.471886,0.166761,0.220167,0.121641,0.364232,1.82433,0.67187,0.28379,0,0.178964,0.156123,0,0.00834,0,0,1.129595,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10498,'Skipping meals is the national way of showing #disappointment and #anger. #wiz',anger,1,0,0,0,0,0,0,1.103,-1.136,2.496,-6.218,0,0,0,0,0,0,0,0,0,0,0.361096,0.319084,0.327428,0.318312,0.346871,0.176642,0.095122,0.275142,1.221,0.795799,2.101119,0.911676,1.037787,0,0.437448,1.063129,0.159628,0.035886,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-En-10590,'@JBCrewdotcom how his own fans insult him',anger,1,0,1,1,1,0,-2,0.894,-0.921,0,-3.721,1,0,1,0,0,1,1,0,1,0,0.391071,0.323187,0.179238,0.28109,0.407455,0.133798,0.200556,0.682473,0.990876,1.428741,0.117729,0.212925,2.271824,0,0,0.030216,0.181477,0.032616,0,-0.270833,0,0,0,1,1,0,0,1,1,0,0,0,2
2017-En-11621,'Stk is expensive but i\"f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.',anger,0,1,1,1,1,3,0,3.715,-4.022,1.712,-6.828,1,0,0,0,0,0,0,0,1,3,1.544216,1.126493,0.903715,1.146056,1.377927,0.5996,0.743308,1.738241,4.518042,3.356211,0.677738,0.660391,2.756044,0.069369,0.508712,0.768958,0.282977,1.874321,1.086418,-0.385417,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-En-10903,'@LiamCannon1 He\"s just too raging to type properly... Ha ha!',anger,0,2,2,1,1,4,0,3.308,-1.752,0.811,-2.397,1,0,1,1,0,0,0,0,1,0,0.598372,0.584268,0.468055,0.584962,0.750825,0.215938,0.458156,0.724318,2.388443,1.884902,1.612636,0.261589,0,0,0,0.106862,0.116078,0.09642,1.08244,-0.385417,0,0,0,1,1,1,0,0,0,0,0,0,0
2017-En-10200,'#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.',anger,2,0,0,0,0,0,0,0.686,-1.297,2.464,-13.545,0,0,0,0,0,0,0,0,0,0,0.96167,0.677465,0.994825,1.221128,0.860591,0.706669,0.308282,1.255289,3.130054,2.563234,1.703829,0.581033,1.916835,2.995242,3.780886,0.141141,0.459701,2.050671,0.395833,-0.375,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-En-10928,'Sting is just too damn earnest for early morning listening. #sting',anger,1,2,3,1,2,2,-2,2.135,-2.456,4.468,-0.803,2,0,1,1,0,0,0,0,2,1,0.204511,0.330979,0.126567,0.201945,0.374917,0.091639,0.193437,0.274275,0.895137,0.916788,0.817782,0.061206,0,0.053112,1.468501,0.106862,1.004459,0,1.077976,-2.060417,0,0,0,2,1,1,0,0,0,0,0,0,2
2017-En-10164,'In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep ',anger,3,0,1,0,0,0,-2,2.422,-1.683,1.061,-5.183,1,0,0,0,0,1,0,0,2,0,0.366142,0.512361,0.205758,0.396072,0.434387,0.255446,0.269935,0.519092,1.58867,1.504792,0.829505,1.542642,2.645691,1.098599,0,0.154871,0.56532,0.12225,0.479167,-1.830451,0,0,0,1,0,0,0,1,0,0,0,1,2
2017-En-10686,'GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge',anger,0,1,0,1,0,3,0,1.418,-2.808,3.476,-1.652,0,1,0,0,1,0,1,1,0,1,0.45682,0.684014,0.256675,0.448906,0.391981,0.384245,0.278591,0.517466,1.343753,1.093485,1.032333,1.878613,0.117342,1.696458,0.924149,0.072825,0.618084,0.0047,0.21875,-0.416667,0,0,1,-0,-0,-0,-1,-0,-1,-1,-1,0,0
2017-En-10155,'I have 1000 rabid grizzly bears I\"m going to scatter in neighborhoods all over America.\n\nThey\"re poor refugees!\n\n#InYourNeighborhoodNotDC',anger,3,0,1,0,2,0,-2,2.908,-5.567,0.555,-10.936,1,1,1,2,0,1,0,0,2,0,1.430847,1.109368,1.389456,1.663505,0.826251,1.563686,0.563572,1.048258,5.207397,2.389239,0.989519,0.53273,1.550296,0.265526,0.001137,1.126436,0,0,0.870969,-1.610417,0,0,0,1,1,2,0,1,0,0,1,1,2
2017-En-11183,'What a fucking muppet.  @jRwild1 #fuming #stalker.',anger,3,0,0,0,1,0,-4,0.557,-0.952,0.131,-5.04,0,0,0,0,0,0,0,0,0,0,1.007478,0.231152,1.079941,0.655051,0.310016,0.426913,0.272832,0.291681,2.573472,0.787079,2.969949,0.220347,0.291379,0,0,0,0,0,0,-0.041667,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-41282,'@kagehime3 I\"m so starved for content I\"d take it but I\"d def pout about it (Ã•Å¸Ã ÂºÂ´ÃÂ«Ã ÂªËœ Ã•Å¸Ã ÂºÂ´ÃÂ«)',anger,1,1,1,0,1,0,-2,3.263,-4.423,1.459,-4.659,0,0,0,0,1,0,0,1,1,1,1.347624,0.88223,0.823148,1.294991,0.656807,0.689781,0.649429,1.046982,5.237646,2.336309,1.2809,0.230985,1.196677,0.145748,1.264732,0.117649,0.199281,0.41186,0.366626,-1,0,0,0,0,0,0,1,0,0,1,0,0,2
2017-En-11369,'Yo,if you\"re talking about horoscopes do you really have any clue as to what you\"re saying or are you gonna act offended when I question it?',anger,3,0,0,0,0,0,-2,7.97,-2.617,0.406,-12.988,1,1,0,0,0,1,0,0,1,1,1.848814,1.506284,1.166704,1.690598,1.215721,0.751379,0.959482,2.003846,6.904092,3.944421,2.125031,2.22648,1.855423,0.475956,0,0.386026,1.004719,2.096608,1.181138,-0.396635,0,0,0,1,0,0,0,1,0,0,1,1,2
2017-En-11035,'I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered',anger,3,3,2,0,3,2,-9,2.117,-7.515,0.896,-10.148,0,0,0,1,0,1,0,0,1,0,2.026627,0.986014,1.387325,2.177884,0.686725,2.110863,0.485744,0.984817,6.43554,2.199277,4.648714,0,1.462718,0.496217,0.163963,3.403937,0,0.499372,0.422917,-0.755804,0,0,0,0,0,1,0,1,0,0,0,1,2
2017-En-11209,'i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me',anger,2,0,3,0,3,0,-4,1.951,-4.592,1.653,-6.163,1,0,0,0,0,0,0,1,2,1,1.440765,0.640618,1.383282,0.99927,0.440154,0.831709,0.416238,0.676911,5.112731,1.765114,4.090495,0.588879,0.333168,0.097479,0,0.131657,0.517454,0.00966,0.15,-1.25,0,0,0,1,0,0,0,0,0,1,0,1,1
2017-En-10783,'It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ',anger,0,1,2,1,2,3,-5,3.952,-2.677,2.343,-5.42,0,0,0,0,1,0,1,1,2,1,0.937153,0.551593,0.894119,0.762003,0.450144,0.471348,0.458533,0.759144,3.862933,1.693711,0.753025,0.237596,1.880794,0.562251,1.536506,0.446124,0,2.671013,0.473214,-1.165179,0,0,1,-0,-0,-0,-1,-0,-1,-1,-0,0,0
2017-En-11108,'@zavierdaniels had to snap going crazy Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­',anger,1,0,1,0,1,0,-2,0.077,-0.575,0.056,-0.569,1,0,0,1,0,1,0,0,1,0,0.182093,0.289238,0.060565,0.138364,0.153918,0.059561,0.132969,0.232067,0.564325,0.614806,0.087242,0,0.13732,0.193037,0,0,0.675806,0,0.09499,-0.7375,0,0,0,1,0,1,0,1,0,0,0,0,2
2017-En-10417,'I am using twitter as a coping mechanism for raging out at this kid oops?',anger,2,1,2,0,1,0,-2,2.831,-1.776,1.08,-3.853,1,0,1,1,0,0,0,0,1,0,0.651968,0.791794,0.461811,0.584218,0.365747,0.46474,0.332299,0.607222,2.987088,1.681524,0.93158,0.061206,0.635604,0.938782,0,1.418236,1.694349,0,0,-1.46553,0,0,0,1,1,1,0,0,0,0,0,1,1
