StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q91,Q93,Q3.1,Q3.2,Q4.2,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q12.1_1,Q12.1_2,Q12.1_3,Q12.1_4,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q14.1_1,Q14.1_2,Q14.1_3,Q14.1_4,Q15.1_1,Q15.1_2,Q15.1_3,Q15.1_4,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q18.1_1,Q18.1_2,Q18.1_3,Q18.1_4,Q19.1_1,Q19.1_2,Q19.1_3,Q19.1_4,Q20.1_1,Q20.1_2,Q20.1_3,Q20.1_4,Q21.1_1,Q21.1_2,Q21.1_3,Q21.1_4,Q22.1_1,Q22.1_2,Q22.1_3,Q22.1_4,Q23.1_1,Q23.1_2,Q23.1_3,Q23.1_4,Q24.1_1,Q24.1_2,Q24.1_3,Q24.1_4,Q25.1_1,Q25.1_2,Q25.1_3,Q25.1_4,Q26.1_1,Q26.1_2,Q26.1_3,Q26.1_4,Q27.1_1,Q27.1_2,Q27.1_3,Q27.1_4,Q28.1_1,Q28.1_2,Q28.1_3,Q28.1_4,Q29.1_1,Q29.1_2,Q29.1_3,Q29.1_4,Q30.1_1,Q30.1_2,Q30.1_3,Q30.1_4,Q31.1_1,Q31.1_2,Q31.1_3,Q31.1_4,Q32.1_1,Q32.1_2,Q32.1_3,Q32.1_4,Q33.1_1,Q33.1_2,Q33.1_3,Q33.1_4,Q34.1_1,Q34.1_2,Q34.1_3,Q34.1_4,Q35.1_1,Q35.1_2,Q35.1_3,Q35.1_4,Q36.1_1,Q36.1_2,Q36.1_3,Q36.1_4,Q37.1_1,Q37.1_2,Q37.1_3,Q37.1_4,Q38.1_1,Q38.1_2,Q38.1_3,Q38.1_4,Q39.1_1,Q39.1_2,Q39.1_3,Q39.1_4,Q40.1_1,Q40.1_2,Q40.1_3,Q40.1_4,Q41.1_1,Q41.1_2,Q41.1_3,Q41.1_4,Q42.1_1,Q42.1_2,Q42.1_3,Q42.1_4,Q43.1_1,Q43.1_2,Q43.1_3,Q43.1_4,Q44.1_1,Q44.1_2,Q44.1_3,Q44.1_4,Q45.1_1,Q45.1_2,Q45.1_3,Q45.1_4,Q46.1_1,Q46.1_2,Q46.1_3,Q46.1_4,Q47.1_1,Q47.1_2,Q47.1_3,Q47.1_4,Q48.1_1,Q48.1_2,Q48.1_3,Q48.1_4,Q49.1_1,Q49.1_2,Q49.1_3,Q49.1_4,Q50.1_1,Q50.1_2,Q50.1_3,Q50.1_4,Q51.1_1,Q51.1_2,Q51.1_3,Q51.1_4,Q52.1_1,Q52.1_2,Q52.1_3,Q52.1_4,Q53.1_1,Q53.1_2,Q53.1_3,Q53.1_4,Q54.1_1,Q54.1_2,Q54.1_3,Q54.1_4,Q55.1_1,Q55.1_2,Q55.1_3,Q55.1_4,Q56.1_1,Q56.1_2,Q56.1_3,Q56.1_4,Q57.1_1,Q57.1_2,Q57.1_3,Q57.1_4,Q58.1_1,Q58.1_2,Q58.1_3,Q58.1_4,Q59.1_1,Q59.1_2,Q59.1_3,Q59.1_4,Q60.1_1,Q60.1_2,Q60.1_3,Q60.1_4,Q61.1_1,Q61.1_2,Q61.1_3,Q61.1_4,Q62.1_1,Q62.1_2,Q62.1_3,Q62.1_4,Q63.1,Q63.2
21/04/2021 14:21,21/04/2021 14:32,IP Address,67.183.224.48,100,686,TRUE,21/04/2021 14:32,R_1QufbvZkqNDm3vy,,,,,47.70269775,-117.3702011,anonymous,EN,"I agree to participate, begin the study",45 - 54,Slightly conservative,Male,Very strongly,White,Somewhat interested,Some college,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",10,0,0,10,10,0,0,10,,,,,10,0,0,10,,,,,10,0,0,10,,,,,,,,,2,8,8,0,,,,,,,,,2,8,6,0,1,8,8,0,,,,,,,,,1,8,8,0,,,,,4,7,7,0,,,,,,,,,1,8,8,0,6,2,0,0,,,,,,,,,3,5,2,8,,,,,,,,,10,0,0,10,,,,,10,0,0,10,,,,,1,7,6,0,4,0,0,10,9,0,0,10,7,0,0,10,5,0,0,10,,,,,5,0,0,10,,,,,,,,,6,0,0,7,7,0,0,7,,,,,3,7,2,2,6,5,0,3,1,5,6,2,2,5,1,1,,,,,,,,,,,,,6,0,0,6,,,,,8,0,0,8,,,,,4,0,0,4,,,,,,,,,10,2,0,5,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:22,21/04/2021 14:36,IP Address,174.246.0.162,100,814,TRUE,21/04/2021 14:36,R_dbwv8utLksmSOkx,,,,,47.49729919,-122.3554993,anonymous,EN,"I agree to participate, begin the study",65 - 74,Extremely conservative,Female,Somewhat strongly,White,Interested,Some college,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,6,0,0,9,0,0,0,10,3,0,0,10,1,0,0,10,,,,,,,,,,,,,,,,,0,9,0,0,,,,,,,,,,,,,,,,,2,4,0,0,0,3,0,0,,,,,,,,,,,,,1,2,0,0,,,,,1,7,0,0,0,2,0,0,,,,,9,0,0,0,1,0,0,8,0,0,0,10,0,0,0,10,,,,,,,,,1,0,0,10,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,0,6,0,0,0,6,0,0,,,,,2,1,0,1,0,1,0,2,,,,,0,3,0,0,,,,,,,,,0,5,0,0,0,6,1,0,0,7,0,0,0,7,0,0,4,0,0,0,0,5,0,0,0,8,0,0,,,,,0,1,0,0,0,8,0,0,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:25,21/04/2021 14:57,IP Address,131.100.2.56,100,1936,TRUE,21/04/2021 14:57,R_2uOI25BthcLvizg,,,,,21.30369568,-157.8666992,anonymous,EN,"I agree to participate, begin the study",45 - 54,Slightly conservative,Male,Somewhat strongly,Black or African American,Interested,Graduate degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,1,0,0,6,3,0,0,2,,,,,0,0,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,4,8,0,0,,,,,,,,,1,0,0,0,,,,,,,,,0,5,9,0,,,,,,,,,1,0,0,0,,,,,0,0,0,0,1,0,0,6,2,0,0,6,2,5,0,5,5,0,0,0,3,1,1,0,,,,,1,0,0,1,,,,,1,0,0,7,,,,,,,,,1,0,0,10,1,4,0,6,1,0,0,7,1,0,0,0,,,,,2,3,1,0,0,5,5,0,1,0,0,0,0,5,2,0,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,,,,0,6,0,0,0,2,0,0,,,,,4,0,0,3,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:27,21/04/2021 14:50,IP Address,35.137.59.85,100,1367,TRUE,21/04/2021 14:50,R_zdLFmL3zQwaMS89,,,,,27.96000671,-82.46140289,anonymous,EN,"I agree to participate, begin the study",55 - 64,Liberal,Female,Very strongly,White,Somewhat interested,4 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,0,0,0,5,,,,,2,0,0,6,,,,,4,0,0,4,1,0,0,4,2,1,1,0,1,1,0,0,1,0,0,1,,,,,,,,,2,1,0,0,0,3,0,0,,,,,0,4,3,0,,,,,,,,,,,,,0,3,1,0,,,,,0,2,0,0,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,1,0,0,7,0,2,2,0,,,,,7,0,0,5,6,0,0,7,,,,,0,0,0,4,1,0,0,6,,,,,0,8,8,0,6,5,0,2,8,1,0,2,,,,,,,,,2,2,0,1,2,2,0,3,2,4,2,0,,,,,,,,,,,,,0,0,0,1,,,,,,,,,0,8,8,0,,,,,,3,,,0,5,5,0,0,2,0,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:33,21/04/2021 14:41,IP Address,107.130.1.209,100,508,TRUE,21/04/2021 14:41,R_3MGPt3NKnHOj2lR,,,,,33.44430542,-86.75360107,anonymous,EN,"I agree to participate, begin the study",35 - 44,Conservative,Male,Very strongly,White,Interested,Graduate degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",7,3,0,9,,,,,,,,,,,,,,,,,0,6,0,10,,,,,9,6,0,7,,,,,,,,,7,10,0,7,0,9,8,0,0,10,10,0,7,10,0,0,0,6,9,0,,,,,,,,,2,8,4,,0,10,6,0,,,,,,,,,,,,,0,10,10,0,0,10,0,0,,,,,,,,,8,3,0,10,,,,,9,6,0,7,10,7,0,0,,,,,,,,,6,0,0,10,5,7,0,9,,,,,8,10,0,7,10,7,0,6,,,,,1,8,0,5,0,10,6,0,,,,,,,,,0,10,0,10,0,8,0,0,,,,,,,,,,,,,0,10,6,0,,,,,,,,,,,,,5,10,0,5,0,10,0,0,,,,,2,10,,2,0,10,0,0,6,10,0,0,5,9,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:46,21/04/2021 14:51,IP Address,76.31.70.114,100,299,TRUE,21/04/2021 14:51,R_1IEIGnrULMMsYV0,,,,,29.87379456,-95.52330017,anonymous,EN,"I agree to participate, begin the study",35 - 44,Conservative,Male,Very strongly,White,Somewhat interested,Some college,Independent,Republicans,"Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: How angry is the Tweet?",,,,,5,6,6,4,,,,,,,,,,,,,5,5,6,5,5,5,6,5,5,4,5,5,6,5,6,5,,,,,,,,,6,6,6,5,5,5,6,6,,,,,,,,,6,5,6,6,,,,,,,,,3,4,3,3,,,,,4,4,5,4,,,,,,,,,,,,,5,6,5,5,6,7,6,7,,,,,,,,,6,5,5,6,,,,,6,5,5,9,6,6,6,7,4,5,5,4,,,,,4,5,4,5,,,,,,,,,5,5,4,8,5,4,5,5,4,4,3,4,4,4,5,4,,,,,,,,,,,,,3,4,3,4,5,5,4,4,5,5,5,5,,,,,5,4,5,5,4,5,4,4,5,4,5,5,4,4,4,3,,,,,5,5,4,5,5,5,4,5,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:53,21/04/2021 15:02,IP Address,47.33.132.109,100,507,TRUE,21/04/2021 15:02,R_Or1ArbbPxIbyXHX,,,,,46.32569885,-119.3067017,anonymous,EN,"I agree to participate, begin the study",25 - 34,Moderate,Male,Very strongly,White,Interested,4 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",3,6,1,4,,,,,,,,,4,0,0,6,,,,,0,2,0,5,,,,,2,1,1,5,,,,,1,8,2,0,0,3,2,6,0,7,2,0,,,,,4,6,1,5,1,7,3,0,0,8,7,0,1,4,6,1,0,6,5,0,,,,,0,7,3,0,,,,,,,,,,,,,,,,,0,10,4,2,,,,,3,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,0,6,0,6,,,,,0,4,0,7,2,1,0,4,0,6,7,0,,,,,,,,,,,,,0,4,2,6,0,7,5,0,,,,,0,7,5,0,0,7,7,0,0,4,4,0,,,,,1,2,0,3,0,4,0,3,,,,,,,,,0,7,4,0,,,,,3,4,1,4,,,,,1,4,0,2,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:53,21/04/2021 15:06,IP Address,173.92.3.57,100,761,TRUE,21/04/2021 15:06,R_2WZN51p4lhutr0a,,,,,35.2315979,-80.84279633,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly liberal,Male,Very strongly,White,Somewhat interested,4 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,1,,,8,,,,9,,,,,3,,,5,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,8,7,,,7,,,,8,2,,,8,,,,,,,2,,,4,,,,,0,,,8,4,,,5,,,,7,,,,,,5,3,,,,,,3,,0,6,,,,3,,,,,,,,,,,,,,,,,,,,,2,,,,0,5,,0,,6,,,,5,,0,,,,,,6,5,,2,5,,2,,5,,,,5,,,,5,,,,6,,,,,,,,,,,,8,5,,,,,,,6,,,,,,,,4,,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:53,21/04/2021 15:10,IP Address,76.91.43.103,100,1014,TRUE,21/04/2021 15:10,R_33apmbTHMOkHStZ,,,,,33.83580017,-117.9062958,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Male,Very strongly,White,Interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",6,1,,4,,,,,,,,,,,,,9,1,0,8,,,,,8,0,,8,,,,,,,,,2,5,3,0,5,1,0,7,,,,,,,,,4,3,1,1,1,5,3,1,,,,,2,2,4,0,2,6,1,1,,,,,1,4,5,0,,,,,4,6,0,0,1,7,3,0,1,6,1,0,,,,,,,,,,,,,,,,,,,,,3,4,0,5,5,4,,9,,,,,7,3,0,6,6,1,0,8,,,,,6,3,0,5,3,4,0,5,,,,,,,,,1,4,3,0,4,3,0,4,6,1,0,1,,,,,,,,,5,2,2,2,,,,,,,,,,,,,3,4,0,1,,,,,,,,,1,6,0,3,1,6,2,0,1,6,4,0,3,6,1,1,,,,,8,2,0,4,8,0,0,5,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:56,21/04/2021 15:18,IP Address,68.174.44.22,100,1333,TRUE,21/04/2021 15:18,R_3h4p4n0WNZMUElO,,,,,40.75030518,-74.00140381,anonymous,EN,"I agree to participate, begin the study",35 - 44,Extremely liberal,Male,Very strongly,White,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,,,,,9,4,0,8,,,,,,,,,0,10,8,0,0,9,1,0,1,7,4,3,5,10,6,1,,,,,3,5,4,0,1,8,1,2,,,,,2,9,6,0,0,9,7,0,,,,,1,9,5,0,,,,,,,,,0,10,10,0,,,,,,,,,5,2,1,9,,,,,,,,,2,3,1,9,3,4,2,8,,,,,4,8,7,1,9,2,1,8,,,,,8,6,7,9,3,8,4,1,10,2,1,9,10,2,3,9,,,,,,,,,9,3,1,8,,,,,9,2,1,8,1,9,7,0,3,8,9,2,,,,,4,4,3,6,,,,,,,,,7,6,1,0,,,,,7,2,1,2,9,7,1,6,,,,,,,,,,,,,6,1,2,5,6,5,4,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 15:21,21/04/2021 15:31,IP Address,12.230.143.178,100,590,TRUE,21/04/2021 15:31,R_24waIkTpi2kCIAs,,,,,30.53939819,-91.05220032,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Male,Very strongly,Black or African American,Interested,High school graduate,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",10,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,,,,,10,0,0,10,,,,,,,,,,,,,,,,,,,,,0,10,0,0,,,,,,,,,0,0,10,0,,,,,,,,,0,0,0,0,,,,,0,0,10,0,0,0,0,0,,,,,0,0,0,0,0,10,0,0,,,,,,,,,0,0,0,10,,,,,,,,,0,0,0,10,,,,,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,,,,,0,0,0,10,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,0,0,0,0,,,,,,,,,0,10,0,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 16:06,21/04/2021 16:15,IP Address,174.204.210.53,100,552,TRUE,21/04/2021 16:15,R_1oo8v2TLyEEXI4B,,,,,45.53309631,-122.7037048,anonymous,EN,"I agree to participate, begin the study",55 - 64,Extremely liberal,Male,Somewhat strongly,White,Very interested,Some graduate training,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",2,5,2,4,5,,,9,,,,,4,1,0,9,5,,,9,,,,,,,,,7,0,0,7,,,,,,,,,,6,,4,,,,,,,,,4,5,,0,,,,,,7,,,,,,,,7,3,0,,,,,,7,6,,,,,,,7,,,1,8,2,0,1,6,,,,,,,,,,,4,4,1,7,,,,,,,,,,,,,,,,,0,8,2,,,,,,,,,,,,,,,,,,1,6,,6,,,,,,,,,,,,,1,2,,6,5,2,,2,,2,,6,5,3,1,2,2,4,,3,,5,2,1,,,,,,,,,,,,,,,,,2,5,,1,,4,,4,,4,,,,4,,,1,4,,1,0,7,0,,6,3,,2,2,4,,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
